INPUT_TABLE,,,,,,
Variable ID,,,,,,
StubTranTechCost,,,,,,
,,,,,,
region,supplysector,tranSubsector,stub-technology,year,minicam.non.energy.input,input-cost
NH,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
NJ,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
NM,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
NV,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
NY,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
OH,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
OK,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
OR,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
PA,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
RI,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
SC,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
SD,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
TN,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
TX,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
UT,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
VA,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
VT,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
WA,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
WI,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
WV,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
WY,trn_freight_road,Heavy truck,BEV,2050,IRA_45W_heavy-truck_tax-credit,0
AK,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
AL,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
AR,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
AZ,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
CA,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
CO,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
CT,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
DC,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
DE,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
FL,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
GA,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
HI,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
IA,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
ID,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
IL,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
IN,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
KS,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
KY,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
LA,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
MA,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
MD,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
ME,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
MI,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
MN,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
MO,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
MS,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
MT,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
NC,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
ND,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
NE,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
NH,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
NJ,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
NM,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
NV,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
NY,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
OH,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
OK,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
OR,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
PA,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
RI,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
SC,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
SD,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
TN,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
TX,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
UT,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
VA,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
VT,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
WA,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
WI,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
WV,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
WY,trn_freight_road,Medium truck,BEV,2025,IRA_45W_medium-truck_tax-credit,-0.030801
AK,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
AL,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
AR,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
AZ,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
CA,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
CO,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
CT,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
DC,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
DE,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
FL,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
GA,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
HI,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
IA,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
ID,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
IL,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
IN,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
KS,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
KY,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
LA,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
MA,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
MD,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
ME,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
MI,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
MN,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
MO,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
MS,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
MT,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
NC,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
ND,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
NE,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
NH,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
NJ,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
NM,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
NV,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
NY,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
OH,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
OK,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
OR,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
PA,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
RI,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
SC,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
SD,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
TN,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
TX,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
UT,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
VA,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
VT,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
WA,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
WI,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
WV,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
WY,trn_freight_road,Medium truck,BEV,2030,IRA_45W_medium-truck_tax-credit,-0.030801
AK,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
AL,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
AR,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
AZ,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
CA,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
CO,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
CT,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
DC,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
DE,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
FL,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
GA,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
HI,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
IA,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
ID,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
IL,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
IN,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
KS,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
KY,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
LA,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
MA,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
MD,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
ME,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
MI,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
MN,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
MO,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
MS,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
MT,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
NC,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
ND,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
NE,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
NH,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
NJ,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
NM,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
NV,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
NY,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
OH,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
OK,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
OR,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
PA,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
RI,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
SC,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
SD,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
TN,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
TX,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
UT,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
VA,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
VT,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
WA,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
WI,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
WV,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
WY,trn_freight_road,Medium truck,BEV,2035,IRA_45W_medium-truck_tax-credit,0
AK,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
AL,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
AR,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
AZ,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
CA,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
CO,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
CT,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
DC,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
DE,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
FL,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
GA,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
HI,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
IA,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
ID,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
IL,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
IN,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
KS,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
KY,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
LA,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
MA,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
MD,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
ME,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
MI,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
MN,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
MO,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
MS,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
MT,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
NC,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
ND,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
NE,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
NH,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
NJ,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
NM,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
NV,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
NY,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
OH,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
OK,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
OR,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
PA,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
RI,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
SC,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
SD,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
TN,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
TX,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
UT,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
VA,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
VT,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
WA,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
WI,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
WV,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
WY,trn_freight_road,Medium truck,BEV,2040,IRA_45W_medium-truck_tax-credit,0
AK,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
AL,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
AR,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
AZ,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
CA,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
CO,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
CT,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
DC,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
DE,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
FL,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
GA,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
HI,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
IA,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
ID,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
IL,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
IN,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
KS,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
KY,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
LA,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
MA,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
MD,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
ME,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
MI,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
MN,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
MO,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
MS,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
MT,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
NC,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
ND,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
NE,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
NH,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
NJ,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
NM,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
NV,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
NY,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
OH,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
OK,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
OR,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
PA,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
RI,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
SC,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
SD,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
TN,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
TX,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
UT,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
VA,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
VT,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
WA,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
WI,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
WV,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
WY,trn_freight_road,Medium truck,BEV,2045,IRA_45W_medium-truck_tax-credit,0
AK,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
AL,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
AR,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
AZ,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
CA,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
CO,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
CT,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
DC,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
DE,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
FL,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
GA,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
HI,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
IA,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
ID,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
IL,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
IN,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
KS,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
KY,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
LA,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
MA,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
MD,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
ME,trn_freight_road,Medium truck,BEV,2050,IRA_45W_medium-truck_tax-credit,0
